remark,"CSV-Import-Export"
remark,"Date = Wed Nov 10 15:17:32 2021"
remark,"Version = RSLogix 5000 v16.04"
remark,"Owner = Carlos Rodriguez"
remark,"Company = Personal"
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.2PT83 Conveying line pressure$N","MOV(DF1_PCItoBF5_ana[27],IF_DistBF5toDistBF6.BF5toBF6[21])","21"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.2PT84 Conveying line pressure$N","MOV(DF1_PCItoBF5_ana[28],IF_DistBF5toDistBF6.BF5toBF6[22])","22"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.2PT85 Conveying line pressure$N","MOV(DF1_PCItoBF5_ana[29],IF_DistBF5toDistBF6.BF5toBF6[23])","23"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.2PT86 Conveying line pressure$N","MOV(DF1_PCItoBF5_ana[30],IF_DistBF5toDistBF6.BF5toBF6[24])","24"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.2PT87 Conveying line pressure$N","MOV(DF1_PCItoBF5_ana[31],IF_DistBF5toDistBF6.BF5toBF6[25])","25"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.2PT88 Conveying line pressure$N","MOV(DF1_PCItoBF5_ana[32],IF_DistBF5toDistBF6.BF5toBF6[26])","26"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.2PT89 Conveying line pressure$N","MOV(DF1_PCItoBF5_ana[33],IF_DistBF5toDistBF6.BF5toBF6[27])","27"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","Six min avg. Mean of difference actual flow and setpoint$N","MOV(DF1_PCItoBF5_ana[104],IF_DistBF5toDistBF6.BF5toBF6[28])","28"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.1.1WT4 IH1 correctedweight$N","MOV(DF1_PCItoBF5_ana[114],IF_DistBF5toDistBF6.BF5toBF6[29])","29"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.1.2WT4 IH2 correctedweight$N","MOV(DF1_PCItoBF5_ana[115],IF_DistBF5toDistBF6.BF5toBF6[30])","30"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.1.3WT4 IH3 correctedweight$N","MOV(DF1_PCItoBF5_ana[116],IF_DistBF5toDistBF6.BF5toBF6[31])","31"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","Six min avg. Mean of difference actual flow and setpoint$N","MOV(DF1_PCItoBF5_ana[135],IF_DistBF5toDistBF6.BF5toBF6[32])","32"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","Total injected amount today (part 1)$N","MOV(DF1_PCItoBF5_ana[138],IF_DistBF5toDistBF6.BF5toBF6[33])","33"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","Total injected amount today (part 2)$N","MOV(DF1_PCItoBF5_ana[139],IF_DistBF5toDistBF6.BF5toBF6[34])","34"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","Number of blowbacks Incremental number$N","MOV(DF1_PCItoBF5_ana[142],IF_DistBF5toDistBF6.BF5toBF6[35])","35"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.3PIT1 Distributor pressure 1$N","MOV(DF1_PCItoBF5_ana[143],IF_DistBF5toDistBF6.BF5toBF6[36])","36"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.3PIT2 Distributor pressure 2$N","MOV(DF1_PCItoBF5_ana[144],IF_DistBF5toDistBF6.BF5toBF6[37])","37"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.1FT1 Six min avg. actual coal flow$N","MOV(DF1_PCItoBF5_ana[156],IF_DistBF5toDistBF6.BF5toBF6[38])","38"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","Six min avg. coal flow setpoint$N","MOV(DF1_PCItoBF5_ana[157],IF_DistBF5toDistBF6.BF5toBF6[39])","39"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","Today$'s percentage delivery performance$N","MOV(DF1_PCItoBF5_ana[158],IF_DistBF5toDistBF6.BF5toBF6[40])","40"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.1FT1 actual coal flow$N","MOV(DF1_PCItoBF5_ana[163],IF_DistBF5toDistBF6.BF5toBF6[41])","41"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.1FT3 Dilution chamber 1 flow$N","MOV(DF1_PCItoBF5_ana[165],IF_DistBF5toDistBF6.BF5toBF6[42])","42"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","5.2.2FT3 Dilution chamber 1 flow$N","MOV(DF1_PCItoBF5_ana[167],IF_DistBF5toDistBF6.BF5toBF6[43])","43"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","IH injecting pressure setpoint$N","MOV(DF1_PCItoBF5_ana[171],IF_DistBF5toDistBF6.BF5toBF6[44])","44"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","Six min avg. Mean of difference actual flow and setpoint$N","MOV(DF1_PCItoBF5_ana[172],IF_DistBF5toDistBF6.BF5toBF6[45])","45"
RCOMMENT,"MainProgram","DF1_Copy_Send_to_BF6","Total demanded coal today$N","MOV(DF1_PCItoBF5_ana[180],IF_DistBF5toDistBF6.BF5toBF6[46])","46"
RCOMMENT,"MainProgram","GC_Com2PCI","################################$Ngeneration of information needed by PCI PLC$N################################","NOP()","0"
RCOMMENT,"MainProgram","GC_Com2PCI","#######################$Ncalculation of PIT value$N#######################","NOP()","1"
RCOMMENT,"MainProgram","GC_IL01","########################$Norders to all lines$N########################","OTE(IL_Data[1].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL01","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[1].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL01","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL02","########################$Norders to all lines$N########################","OTE(IL_Data[2].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL02","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[2].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL02","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL03","########################$Norders to all lines$N########################","OTE(IL_Data[3].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL03","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[3].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL03","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL04","########################$Norders to all lines$N########################","OTE(IL_Data[4].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL04","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[4].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL04","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL05","########################$Norders to all lines$N########################","OTE(IL_Data[5].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL05","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[5].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL05","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL06","########################$Norders to all lines$N########################","OTE(IL_Data[6].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL06","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[6].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL06","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL07","########################$Norders to all lines$N########################","OTE(IL_Data[7].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL07","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[7].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL07","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL08","########################$Norders to all lines$N########################","OTE(IL_Data[8].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL08","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[8].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL08","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL09","########################$Norders to all lines$N########################","OTE(IL_Data[9].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL09","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[9].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL09","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL10","########################$Norders to all lines$N########################","OTE(IL_Data[10].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL10","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[10].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL10","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL11","########################$Norders to all lines$N########################","OTE(IL_Data[11].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL11","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[11].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL11","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL12","########################$Norders to all lines$N########################","OTE(IL_Data[12].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL12","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[12].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL12","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL13","########################$Norders to all lines$N########################","OTE(IL_Data[13].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL13","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[13].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL13","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL14","########################$Norders to all lines$N########################","OTE(IL_Data[14].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL14","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[14].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL14","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL15","########################$Norders to all lines$N########################","OTE(IL_Data[15].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL15","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[15].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL15","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL16","########################$Norders to all lines$N########################","OTE(IL_Data[16].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL16","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[16].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL16","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL17","########################$Norders to all lines$N########################","OTE(IL_Data[17].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL17","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[17].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL17","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL18","########################$Norders to all lines$N########################","OTE(IL_Data[18].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL18","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[18].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL18","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL19","########################$Norders to all lines$N########################","OTE(IL_Data[19].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL19","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[19].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL19","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL20","########################$Norders to all lines$N########################","OTE(IL_Data[20].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL20","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[20].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL20","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL21","########################$Norders to all lines$N########################","OTE(IL_Data[21].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL21","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[21].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL21","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL22","########################$Norders to all lines$N########################","OTE(IL_Data[22].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL22","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[22].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL22","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL23","########################$Norders to all lines$N########################","OTE(IL_Data[23].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL23","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[23].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL23","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL24","########################$Norders to all lines$N########################","OTE(IL_Data[24].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL24","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[24].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL24","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL25","########################$Norders to all lines$N########################","OTE(IL_Data[25].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL25","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[25].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL25","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL26","########################$Norders to all lines$N########################","OTE(IL_Data[26].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL26","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[26].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL26","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL27","########################$Norders to all lines$N########################","OTE(IL_Data[27].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL27","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[27].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL27","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_IL28","########################$Norders to all lines$N########################","OTE(IL_Data[28].IN_CFlowsup_EN)","0"
RCOMMENT,"MainProgram","GC_IL28","#######################$Nsignals for individual line$N#######################","MOV(PD_TMR_STOPIL,IL_Data[28].TMR_STOPIL.PRE)","1"
RCOMMENT,"MainProgram","GC_IL28","########################$Norders to line agregats$N########################","NOP()","3"
RCOMMENT,"MainProgram","GC_InjectionLines","#############################$Ndetect number of start-lines$N#############################","NOP()","5"
RCOMMENT,"MainProgram","GenOper","**********************************************************************************************************************************************$N$Ngeneral operating$NAcknowledge,restart and horn off$N$N**********************************************************************************************************************************************","NOP()","0"
RCOMMENT,"MainProgram","GenOper","----------------------------- alarm list -----------------------------","OTE(GO_ALM_ACKN)","2"
RCOMMENT,"MainProgram","GenOper","----------------------------- injection lines -----------------------------","OTE(GO_ILBF5_ACKN)","3"
RCOMMENT,"MainProgram","GenOper","----------------------------- conveying lines -----------------------------","OTE(GO_CLBF5_ACKN)","5"
RCOMMENT,"MainProgram","GenOper","----------------------------- brightness -----------------------------","OTE(GO_brightness_ACKN)","7"
RCOMMENT,"MainProgram","GenOper","############################################################################################$Nacknowledge AnaIn$N(set individual acknowledge flags, because AnaIn-call is not in cycle. reset of flags in AnaIn)","NOP()","11"
RCOMMENT,"MainProgram","GenOper","############################################################################################$Nacknowledge faults$N(set individual acknowledge flags, reseted in the drive subroutines)","NOP()","15"
RCOMMENT,"MainProgram","GenOper","############################################################################################$Nrestart drives$N(set individual restart flags, reseted in the drive subroutines)","NOP()","19"
RCOMMENT,"MainProgram","HMI_FLT_MASK","##################$Nfault in injection line mask$N##################","OTL(VD.FLT_Mask.12)","2"
RCOMMENT,"MainProgram","HMI_FLT_MASK","###################$Nfault in brightness mask (13)$N###################","OTL(VD.FLT_Mask.13)","4"
RCOMMENT,"MainProgram","HW_Status","1756 CNBR/D HMI$N////////////////////","MSG(MSG_1756_HMI)","0"
RCOMMENT,"MainProgram","HW_Status","1756 CNBR/D IOs$N////////////////////","MSG(MSG_1756_IO)","4"
RCOMMENT,"MainProgram","HW_Status","////////////////////////////$NFaults$N/////////////////////////////","OTE(HW1756_FLT.Signal_0_7.0)","8"
RCOMMENT,"MainProgram","HW_Status","Fault on the IOs Control net$N///////////////////////////////////","OTE(PLC06_ControlNet_fault)","14"
RCOMMENT,"MainProgram","HW_Status",">>>>>>>>>>>> collective Rack fault generation for system overview <<<<<<<<<<<<","NOP()","15"
RCOMMENT,"MainProgram","HW_Status","*****************************************************************************************************************************************************$N$NRack 1$N$N*****************************************************************************************************************************************************","OTE(Rack1FLT.Signal_0_7.0)","16"
RCOMMENT,"MainProgram","HW_Status","*****************************************************************************************************************************************************$N$NRack 2$N$N*****************************************************************************************************************************************************","OTE(Rack2FLT.Signal_0_7.0)","23"
RCOMMENT,"MainProgram","HW_Status","*****************************************************************************************************************************************************$N$NRack 3 CN2DN and DeviceNet Modules$N$N*****************************************************************************************************************************************************$N","OTE(Rack3FLT.Signal_0_7.0)","29"
RCOMMENT,"MainProgram","HW_Status","The following four rungs are used for fault finding only and have no control.  Each rung represents each of the four devicenet nodes which hang off the ControlNet to DevicNet bridge located at Node 3 of the ControlNet.$N   DeviceNet Node 11       DeviceNet Node 12       DeviceNet Node 21       DeviceNet Node 22$NA count is maintained for the number of times the DeviceNet node has faulted as well as recording the DeviceNet Nodes status on the last fault.$NThe DN03:S.DeviceFailureRegister tag is of type SINT[8] where   DN03:S.DeviceFailureRegister[1].3 represents node 11 (1x8+4-1)$N  ","MOV(DN03:S.DeviceStatus[11],tmp_DN3_11_NO)","35"
RCOMMENT,"MainProgram","HW_Status","*****************************************************************************************************************************************************$N$NRack 4 CN2DN and DeviceNet Modules$N$N*****************************************************************************************************************************************************$N","OTE(Rack4FLT.Signal_0_7.0)","39"
RCOMMENT,"MainProgram","HW_Status","The following four rungs are used for fault finding only and have no control.  Each rung represents each of the four devicenet nodes which hang off the ControlNet to DevicNet bridge located at Node 4 of the ControlNet.$N   DeviceNet Node 31       DeviceNet Node 32       DeviceNet Node 41       DeviceNet Node 42$NA count is maintained for the number of times the DeviceNet node has faulted as well as recording the DeviceNet Nodes status on the last fault.$NThe DN04:S.DeviceFailureRegister tag is of type SINT[8] where DN04:S.DeviceFailureRegister[3].7 represents node 31 (3x8+8-1)$N  ","MOV(DN04:S.DeviceStatus[31],tmp_DN4_31_NO)","45"
RCOMMENT,"MainProgram","IC_A5_2_2ZBC12","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_2ZBC12.Signal_0_7.0)","0"
RCOMMENT,"MainProgram","IC_A5_2_2ZBC22","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_2ZBC22.Signal_0_7.0)","0"
RCOMMENT,"MainProgram","IC_A5_2_4E01_1","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************","NOP()","0"
RCOMMENT,"MainProgram","IC_A5_2_4E01_2","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************","NOP()","0"
RCOMMENT,"MainProgram","IC_A5_2_4VBC011","*****************************************************************************************************************************************************$N$Ninput signals$N$N$Nmode of operation$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBC011.AM)","0"
RCOMMENT,"MainProgram","IC_A5_2_4VBC011","*****************************************************************************************************************************************************$N$Nautomatic order$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBC011.AEN1)","9"
RCOMMENT,"MainProgram","IC_A5_2_4VBC011","*****************************************************************************************************************************************************$N$Nlimit switches$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBC011.LS1)","10"
RCOMMENT,"MainProgram","IC_A5_2_4VBC011","*****************************************************************************************************************************************************$N$Nmove parameters$N$N$N*****************************************************************************************************************************************************$N","MOV(PD_VBC_DU_Time,A5_2_4VBC011.T_DU.PRE)","13"
RCOMMENT,"MainProgram","IC_A5_2_4VBC011","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBC011.FLTSIG0)","14"
RCOMMENT,"MainProgram","IC_A5_2_4VBC011","*****************************************************************************************************************************************************$N$Ncall motor routine$N$N$N*****************************************************************************************************************************************************$N","JSR(zzVNC,1,A5_2_4VBC011,A5_2_4VBC011,VDIC.A5_2_4VBC011,FDIC.A5_2_4VBC011)","26"
RCOMMENT,"MainProgram","IC_A5_2_4VBC011","*****************************************************************************************************************************************************$N$Noutput signals$N$N$N*****************************************************************************************************************************************************","OTL(F_HORN)","27"
RCOMMENT,"MainProgram","IC_A5_2_4VBC021","*****************************************************************************************************************************************************$N$Ninput signals$N$N$Nmode of operation$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBC021.AM)","0"
RCOMMENT,"MainProgram","IC_A5_2_4VBC021","*****************************************************************************************************************************************************$N$Nautomatic order$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBC021.AEN1)","9"
RCOMMENT,"MainProgram","IC_A5_2_4VBC021","*****************************************************************************************************************************************************$N$Nlimit switches$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBC021.LS1)","10"
RCOMMENT,"MainProgram","IC_A5_2_4VBC021","*****************************************************************************************************************************************************$N$Nmove parameters$N$N$N*****************************************************************************************************************************************************$N","MOV(PD_VBC_DU_Time,A5_2_4VBC021.T_DU.PRE)","13"
RCOMMENT,"MainProgram","IC_A5_2_4VBC021","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBC021.FLTSIG0)","14"
RCOMMENT,"MainProgram","IC_A5_2_4VBC021","*****************************************************************************************************************************************************$N$Ncall motor routine$N$N$N*****************************************************************************************************************************************************$N","JSR(zzVNC,1,A5_2_4VBC021,A5_2_4VBC021,VDIC.A5_2_4VBC021,FDIC.A5_2_4VBC021)","26"
RCOMMENT,"MainProgram","IC_A5_2_4VBC021","*****************************************************************************************************************************************************$N$Noutput signals$N$N$N*****************************************************************************************************************************************************","OTL(F_HORN)","27"
RCOMMENT,"MainProgram","IC_A5_2_4VBC031","*****************************************************************************************************************************************************$N$Ninput signals$N$N$Nmode of operation$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBC031.AM)","0"
RCOMMENT,"MainProgram","IC_A5_2_4VBC031","*****************************************************************************************************************************************************$N$Nautomatic order$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBC031.AEN1)","9"
RCOMMENT,"MainProgram","IC_A5_2_4VBC031","*****************************************************************************************************************************************************$N$Nlimit switches$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBC031.LS1)","10"
RCOMMENT,"MainProgram","IC_A5_2_4VBC031","*****************************************************************************************************************************************************$N$Nmove parameters$N$N$N*****************************************************************************************************************************************************$N","MOV(PD_VBC_DU_Time,A5_2_4VBC031.T_DU.PRE)","13"
RCOMMENT,"MainProgram","IC_A5_2_4VBC031","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBC031.FLTSIG0)","14"
RCOMMENT,"MainProgram","IC_A5_2_4VBC031","*****************************************************************************************************************************************************$N$Ncall motor routine$N$N$N*****************************************************************************************************************************************************$N","JSR(zzVNC,1,A5_2_4VBC031,A5_2_4VBC031,VDIC.A5_2_4VBC031,FDIC.A5_2_4VBC031)","26"
RCOMMENT,"MainProgram","IC_A5_2_4VBC031","*****************************************************************************************************************************************************$N$Noutput signals$N$N$N*****************************************************************************************************************************************************","OTL(F_HORN)","27"
RCOMMENT,"MainProgram","IC_A5_2_4VBC041","*****************************************************************************************************************************************************$N$Ninput signals$N$N$Nmode of operation$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBC041.AM)","0"
RCOMMENT,"MainProgram","IC_A5_2_4VBC041","*****************************************************************************************************************************************************$N$Nautomatic order$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBC041.AEN1)","9"
RCOMMENT,"MainProgram","IC_A5_2_4VBC041","*****************************************************************************************************************************************************$N$Nlimit switches$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBC041.LS1)","10"
RCOMMENT,"MainProgram","IC_A5_2_4VBC041","*****************************************************************************************************************************************************$N$Nmove parameters$N$N$N*****************************************************************************************************************************************************$N","MOV(PD_VBC_DU_Time,A5_2_4VBC041.T_DU.PRE)","13"
RCOMMENT,"MainProgram","IC_A5_2_4VBC041","*****************************************************************************************************************************************************$N$Nfault signals$N$N$N*****************************************************************************************************************************************************$N","OTE(A5_2_4VBC041.FLTSIG0)","14"
RCOMMENT,"MainProgram","IC_A5_2_4VBC041","*****************************************************************************************************************************************************$N$Ncall motor routine$N$N$N*****************************************************************************************************************************************************$N","JSR(zzVNC,1,A5_2_4VBC041,A5_2_4VBC041,VDIC.A5_2_4VBC041,FDIC.A5_2_4VBC041)","26"
RCOMMENT,"MainProgram","IC_A5_2_4VBC041","*****************************************************************************************************************************************************$N$Noutput signals$N$N$N*****************************************************************************************************************************************************","OTL(F_HORN)","27"
RCOMMENT,"MainProgram","IC_A5_2_4VBC051","*****************************************************************************************************************************************************$N$Ninput signals$N$N$Nmode of operation$N$N$N*****************************************************************************************************************************************************","OTE(A5_2_4VBC051.AM)","0"
